distribution_channel,market_segment,total_of_special_requests,booking_changes,lead_time,adr,days_in_waiting_list,canceled_rooms,total_rooms,cancellation_rate
TA/TO,Online TA,0,0,11,83.55,0,1,1,100.0
TA/TO,Online TA,0,0,11,88.0,0,1,4,25.0
TA/TO,Online TA,0,0,11,91.5,0,1,1,100.0
TA/TO,Online TA,0,0,11,91.8,0,1,1,100.0
TA/TO,Online TA,0,0,11,94.5,0,1,1,100.0
TA/TO,Online TA,0,0,11,97.0,0,1,2,50.0
TA/TO,Online TA,0,0,11,98.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,11,99.17,0,1,1,100.0
TA/TO,Online TA,0,0,11,103.38,0,1,1,100.0
TA/TO,Online TA,0,0,11,111.35,0,1,1,100.0
TA/TO,Online TA,0,0,11,113.39,0,1,1,100.0
TA/TO,Online TA,0,0,11,116.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,118.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,119.0,0,1,2,50.0
TA/TO,Online TA,0,0,11,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,122.33,0,1,1,100.0
TA/TO,Online TA,0,0,11,126.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,129.5,0,1,1,100.0
TA/TO,Online TA,0,0,11,130.0,0,1,4,25.0
TA/TO,Online TA,0,0,11,137.67,0,1,1,100.0
TA/TO,Online TA,0,0,11,138.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,138.33,0,1,1,100.0
TA/TO,Online TA,0,0,11,139.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,11,141.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,143.33,0,1,1,100.0
TA/TO,Online TA,0,0,11,145.0,0,2,2,100.0
TA/TO,Online TA,0,0,11,151.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,154.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,155.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,159.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,169.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,170.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,173.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,189.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,193.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,203.5,0,1,1,100.0
TA/TO,Online TA,0,0,11,210.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,260.0,0,1,1,100.0
TA/TO,Online TA,0,0,11,306.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,48.0,0,1,2,50.0
TA/TO,Online TA,0,0,12,49.75,0,1,1,100.0
TA/TO,Online TA,0,0,12,60.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,69.6,0,1,1,100.0
TA/TO,Online TA,0,0,12,73.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,74.8,0,1,1,100.0
TA/TO,Online TA,0,0,12,75.0,0,3,5,60.0
TA/TO,Online TA,0,0,12,76.55,0,1,1,100.0
TA/TO,Online TA,0,0,12,77.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,79.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,82.88,0,2,2,100.0
TA/TO,Online TA,0,0,12,85.0,0,3,4,75.0
TA/TO,Online TA,0,0,12,87.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,88.0,0,4,6,66.66666666666666
TA/TO,Online TA,0,0,12,89.0,0,3,3,100.0
TA/TO,Online TA,0,0,12,89.89,0,1,1,100.0
TA/TO,Online TA,0,0,12,91.63,0,1,1,100.0
TA/TO,Online TA,0,0,12,97.02,0,1,1,100.0
TA/TO,Online TA,0,0,12,98.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,98.36,0,1,1,100.0
TA/TO,Online TA,0,0,12,100.87,0,1,1,100.0
TA/TO,Online TA,0,0,12,102.81,0,1,1,100.0
TA/TO,Online TA,0,0,12,105.75,0,1,1,100.0
TA/TO,Online TA,0,0,12,108.0,0,2,4,50.0
TA/TO,Online TA,0,0,12,108.67,0,1,1,100.0
TA/TO,Online TA,0,0,12,109.0,0,4,4,100.0
TA/TO,Online TA,0,0,12,109.33,0,1,1,100.0
TA/TO,Online TA,0,0,12,110.75,0,1,1,100.0
TA/TO,Online TA,0,0,12,111.14,0,1,1,100.0
TA/TO,Online TA,0,0,12,111.35,0,1,1,100.0
TA/TO,Online TA,0,0,12,112.42,0,2,2,100.0
TA/TO,Online TA,0,0,12,118.67,0,1,1,100.0
TA/TO,Online TA,0,0,12,123.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,128.06,0,1,1,100.0
TA/TO,Online TA,0,0,12,128.8,0,1,1,100.0
TA/TO,Online TA,0,0,12,129.0,0,2,2,100.0
TA/TO,Online TA,0,0,12,131.0,0,1,2,50.0
TA/TO,Online TA,0,0,12,135.0,0,2,2,100.0
TA/TO,Online TA,0,0,12,136.0,0,2,2,100.0
TA/TO,Online TA,0,0,12,137.14,0,1,1,100.0
TA/TO,Online TA,0,0,12,140.0,0,2,2,100.0
TA/TO,Online TA,0,0,12,145.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,146.2,0,1,1,100.0
TA/TO,Online TA,0,0,12,148.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,149.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,154.0,0,3,3,100.0
TA/TO,Online TA,0,0,12,154.33,0,1,1,100.0
TA/TO,Online TA,0,0,12,158.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,159.8,0,1,1,100.0
TA/TO,Online TA,0,0,12,161.0,0,2,2,100.0
TA/TO,Online TA,0,0,12,164.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,165.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,171.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,175.71,0,2,2,100.0
TA/TO,Online TA,0,0,12,176.33,0,1,1,100.0
TA/TO,Online TA,0,0,12,183.67,0,1,1,100.0
TA/TO,Online TA,0,0,12,184.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,199.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,210.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,216.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,224.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,225.67,0,1,1,100.0
TA/TO,Online TA,0,0,12,230.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,242.0,0,1,1,100.0
TA/TO,Online TA,0,0,12,299.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,43.2,0,2,2,100.0
TA/TO,Online TA,0,0,13,48.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,13,52.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,69.03,0,1,1,100.0
TA/TO,Online TA,0,0,13,75.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,75.36,0,1,1,100.0
TA/TO,Online TA,0,0,13,78.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,79.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,80.0,0,1,2,50.0
TA/TO,Online TA,0,0,13,81.7,0,1,1,100.0
TA/TO,Online TA,0,0,13,85.0,0,3,4,75.0
TA/TO,Online TA,0,0,13,88.0,0,3,5,60.0
TA/TO,Online TA,0,0,13,89.39,0,1,2,50.0
TA/TO,Online TA,0,0,13,91.8,0,2,2,100.0
TA/TO,Online TA,0,0,13,92.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,95.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,97.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,99.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,106.67,0,1,1,100.0
TA/TO,Online TA,0,0,13,108.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,109.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,115.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,118.0,0,1,4,25.0
TA/TO,Online TA,0,0,13,119.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,122.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,131.89,0,1,1,100.0
TA/TO,Online TA,0,0,13,134.3,0,1,1,100.0
TA/TO,Online TA,0,0,13,137.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,140.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,13,147.9,0,1,1,100.0
TA/TO,Online TA,0,0,13,149.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,150.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,151.33,0,1,1,100.0
TA/TO,Online TA,0,0,13,152.67,0,1,1,100.0
TA/TO,Online TA,0,0,13,154.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,160.0,0,3,5,60.0
TA/TO,Online TA,0,0,13,169.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,170.0,0,1,2,50.0
TA/TO,Online TA,0,0,13,179.5,0,1,1,100.0
TA/TO,Online TA,0,0,13,194.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,198.0,0,2,2,100.0
TA/TO,Online TA,0,0,13,221.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,224.0,0,1,2,50.0
TA/TO,Online TA,0,0,13,235.94,0,1,1,100.0
TA/TO,Online TA,0,0,13,246.33,0,1,1,100.0
TA/TO,Online TA,0,0,13,256.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,260.5,0,1,1,100.0
TA/TO,Online TA,0,0,13,261.5,0,1,1,100.0
TA/TO,Online TA,0,0,13,291.0,0,1,1,100.0
TA/TO,Online TA,0,0,13,369.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,48.0,0,1,2,50.0
TA/TO,Online TA,0,0,14,60.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,64.05,0,1,1,100.0
TA/TO,Online TA,0,0,14,65.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,72.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,74.8,0,6,6,100.0
TA/TO,Online TA,0,0,14,75.47,0,1,1,100.0
TA/TO,Online TA,0,0,14,76.78,0,1,1,100.0
TA/TO,Online TA,0,0,14,77.6,0,1,1,100.0
TA/TO,Online TA,0,0,14,77.88,0,1,1,100.0
TA/TO,Online TA,0,0,14,78.4,0,1,1,100.0
TA/TO,Online TA,0,0,14,80.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,80.09,0,1,1,100.0
TA/TO,Online TA,0,0,14,84.67,0,1,1,100.0
TA/TO,Online TA,0,0,14,85.0,0,2,2,100.0
TA/TO,Online TA,0,0,14,88.0,0,3,4,75.0
TA/TO,Online TA,0,0,14,88.33,0,1,1,100.0
TA/TO,Online TA,0,0,14,89.0,0,3,3,100.0
TA/TO,Online TA,0,0,14,90.1,0,1,1,100.0
TA/TO,Online TA,0,0,14,94.35,0,1,1,100.0
TA/TO,Online TA,0,0,14,94.78,0,1,1,100.0
TA/TO,Online TA,0,0,14,96.14,0,1,1,100.0
TA/TO,Online TA,0,0,14,98.39,0,1,1,100.0
TA/TO,Online TA,0,0,14,99.5,0,2,2,100.0
TA/TO,Online TA,0,0,14,100.51,0,1,1,100.0
TA/TO,Online TA,0,0,14,100.87,0,1,1,100.0
TA/TO,Online TA,0,0,14,105.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,107.0,0,2,2,100.0
TA/TO,Online TA,0,0,14,108.8,0,1,1,100.0
TA/TO,Online TA,0,0,14,113.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,118.0,0,2,2,100.0
TA/TO,Online TA,0,0,14,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,125.2,0,2,2,100.0
TA/TO,Online TA,0,0,14,126.0,0,3,4,75.0
TA/TO,Online TA,0,0,14,127.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,127.67,0,2,2,100.0
TA/TO,Online TA,0,0,14,128.0,0,1,2,50.0
TA/TO,Online TA,0,0,14,132.0,0,2,2,100.0
TA/TO,Online TA,0,0,14,132.33,0,1,1,100.0
TA/TO,Online TA,0,0,14,136.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,137.67,0,1,1,100.0
TA/TO,Online TA,0,0,14,137.7,0,1,1,100.0
TA/TO,Online TA,0,0,14,139.33,0,1,1,100.0
TA/TO,Online TA,0,0,14,142.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,145.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,145.14,0,1,1,100.0
TA/TO,Online TA,0,0,14,147.5,0,1,1,100.0
TA/TO,Online TA,0,0,14,148.5,0,1,1,100.0
TA/TO,Online TA,0,0,14,151.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,159.0,0,2,2,100.0
TA/TO,Online TA,0,0,14,160.0,0,3,3,100.0
TA/TO,Online TA,0,0,14,167.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,177.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,178.8,0,1,1,100.0
TA/TO,Online TA,0,0,14,179.86,0,1,1,100.0
TA/TO,Online TA,0,0,14,182.0,0,1,1,100.0
TA/TO,Online TA,0,0,14,191.5,0,1,1,100.0
TA/TO,Online TA,0,0,14,194.67,0,1,1,100.0
TA/TO,Online TA,0,0,14,231.75,0,1,1,100.0
TA/TO,Online TA,0,0,14,243.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,35.12,0,1,1,100.0
TA/TO,Online TA,0,0,15,43.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,46.4,0,1,1,100.0
TA/TO,Online TA,0,0,15,48.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,58.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,63.6,0,1,1,100.0
TA/TO,Online TA,0,0,15,65.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,69.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,71.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,71.4,0,2,2,100.0
TA/TO,Online TA,0,0,15,76.5,0,1,2,50.0
TA/TO,Online TA,0,0,15,78.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,79.0,0,8,8,100.0
TA/TO,Online TA,0,0,15,79.5,0,1,1,100.0
TA/TO,Online TA,0,0,15,80.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,81.6,0,1,1,100.0
TA/TO,Online TA,0,0,15,83.03,0,1,1,100.0
TA/TO,Online TA,0,0,15,85.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,87.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,88.0,0,3,3,100.0
TA/TO,Online TA,0,0,15,88.4,0,2,2,100.0
TA/TO,Online TA,0,0,15,88.8,0,1,1,100.0
TA/TO,Online TA,0,0,15,89.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,90.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,91.8,0,2,2,100.0
TA/TO,Online TA,0,0,15,92.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,92.5,0,1,1,100.0
TA/TO,Online TA,0,0,15,93.01,0,1,1,100.0
TA/TO,Online TA,0,0,15,97.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,97.92,0,1,1,100.0
TA/TO,Online TA,0,0,15,98.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,15,99.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,15,102.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,102.5,0,1,1,100.0
TA/TO,Online TA,0,0,15,103.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,103.44,0,1,1,100.0
TA/TO,Online TA,0,0,15,105.6,0,1,1,100.0
TA/TO,Online TA,0,0,15,106.33,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,15,107.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,108.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,109.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,111.0,0,3,4,75.0
TA/TO,Online TA,0,0,15,114.33,0,1,1,100.0
TA/TO,Online TA,0,0,15,116.75,0,1,1,100.0
TA/TO,Online TA,0,0,15,117.67,0,1,1,100.0
TA/TO,Online TA,0,0,15,119.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,119.2,0,2,2,100.0
TA/TO,Online TA,0,0,15,121.33,0,1,1,100.0
TA/TO,Online TA,0,0,15,125.67,0,1,1,100.0
TA/TO,Online TA,0,0,15,128.84,0,1,1,100.0
TA/TO,Online TA,0,0,15,129.0,0,2,2,100.0
TA/TO,Online TA,0,0,15,131.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,133.2,0,1,1,100.0
TA/TO,Online TA,0,0,15,134.3,0,1,1,100.0
TA/TO,Online TA,0,0,15,139.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,140.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,141.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,144.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,145.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,153.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,154.33,0,1,1,100.0
TA/TO,Online TA,0,0,15,163.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,165.71,0,1,1,100.0
TA/TO,Online TA,0,0,15,177.0,0,3,3,100.0
TA/TO,Online TA,0,0,15,194.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,195.4,0,1,1,100.0
TA/TO,Online TA,0,0,15,205.2,0,1,1,100.0
TA/TO,Online TA,0,0,15,216.86,0,1,1,100.0
TA/TO,Online TA,0,0,15,219.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,220.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,221.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,222.57,0,1,1,100.0
TA/TO,Online TA,0,0,15,230.0,0,1,2,50.0
TA/TO,Online TA,0,0,15,231.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,260.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,272.0,0,1,1,100.0
TA/TO,Online TA,0,0,15,310.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,55.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,56.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,59.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,63.2,0,1,1,100.0
TA/TO,Online TA,0,0,16,65.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,16,67.81,0,1,1,100.0
TA/TO,Online TA,0,0,16,68.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,69.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,75.99,0,1,1,100.0
TA/TO,Online TA,0,0,16,77.25,0,1,1,100.0
TA/TO,Online TA,0,0,16,78.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,79.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,83.03,0,1,1,100.0
TA/TO,Online TA,0,0,16,83.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,84.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,16,84.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,85.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,87.3,0,1,1,100.0
TA/TO,Online TA,0,0,16,88.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,90.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,91.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,91.8,0,3,4,75.0
TA/TO,Online TA,0,0,16,94.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,98.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,16,106.0,0,2,2,100.0
TA/TO,Online TA,0,0,16,108.0,0,1,2,50.0
TA/TO,Online TA,0,0,16,108.67,0,1,2,50.0
TA/TO,Online TA,0,0,16,109.0,0,2,2,100.0
TA/TO,Online TA,0,0,16,109.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,111.0,0,2,2,100.0
TA/TO,Online TA,0,0,16,117.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,127.5,0,2,2,100.0
TA/TO,Online TA,0,0,16,128.0,0,2,2,100.0
TA/TO,Online TA,0,0,16,129.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,130.33,0,1,2,50.0
TA/TO,Online TA,0,0,16,131.2,0,1,1,100.0
TA/TO,Online TA,0,0,16,132.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,132.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,133.6,0,1,1,100.0
TA/TO,Online TA,0,0,16,135.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,138.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,138.55,0,2,2,100.0
TA/TO,Online TA,0,0,16,150.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,154.33,0,1,1,100.0
TA/TO,Online TA,0,0,16,156.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,156.92,0,1,1,100.0
TA/TO,Online TA,0,0,16,162.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,164.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,165.67,0,1,1,100.0
TA/TO,Online TA,0,0,16,174.0,0,2,2,100.0
TA/TO,Online TA,0,0,16,180.5,0,1,1,100.0
TA/TO,Online TA,0,0,16,188.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,194.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,200.0,0,1,2,50.0
TA/TO,Online TA,0,0,16,212.67,0,1,1,100.0
TA/TO,Online TA,0,0,16,219.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,221.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,239.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,251.0,0,1,1,100.0
TA/TO,Online TA,0,0,16,283.32,0,1,1,100.0
TA/TO,Online TA,0,0,17,60.0,0,1,2,50.0
TA/TO,Online TA,0,0,17,68.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,74.8,0,1,4,25.0
TA/TO,Online TA,0,0,17,75.0,0,1,2,50.0
TA/TO,Online TA,0,0,17,78.3,0,1,1,100.0
TA/TO,Online TA,0,0,17,80.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,17,81.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,17,83.2,0,2,2,100.0
TA/TO,Online TA,0,0,17,83.4,0,1,1,100.0
TA/TO,Online TA,0,0,17,85.0,0,4,4,100.0
TA/TO,Online TA,0,0,17,86.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,88.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,17,89.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,17,92.67,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,17,93.0,0,1,2,50.0
TA/TO,Online TA,0,0,17,95.0,0,5,6,83.33333333333334
TA/TO,Online TA,0,0,17,97.0,0,4,5,80.0
TA/TO,Online TA,0,0,17,97.7,0,1,1,100.0
TA/TO,Online TA,0,0,17,98.39,0,1,1,100.0
TA/TO,Online TA,0,0,17,100.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,101.72,0,1,1,100.0
TA/TO,Online TA,0,0,17,102.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,102.15,0,2,2,100.0
TA/TO,Online TA,0,0,17,102.33,0,1,1,100.0
TA/TO,Online TA,0,0,17,105.08,0,1,1,100.0
TA/TO,Online TA,0,0,17,107.0,0,4,4,100.0
TA/TO,Online TA,0,0,17,124.0,0,2,2,100.0
TA/TO,Online TA,0,0,17,125.33,0,1,1,100.0
TA/TO,Online TA,0,0,17,125.67,0,1,1,100.0
TA/TO,Online TA,0,0,17,127.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,127.1,0,1,1,100.0
TA/TO,Online TA,0,0,17,128.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,129.0,0,2,2,100.0
TA/TO,Online TA,0,0,17,133.5,0,1,1,100.0
TA/TO,Online TA,0,0,17,135.0,0,1,2,50.0
TA/TO,Online TA,0,0,17,136.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,138.33,0,2,2,100.0
TA/TO,Online TA,0,0,17,140.0,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,17,142.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,145.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,150.0,0,2,2,100.0
TA/TO,Online TA,0,0,17,151.33,0,1,1,100.0
TA/TO,Online TA,0,0,17,152.5,0,2,2,100.0
TA/TO,Online TA,0,0,17,166.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,168.13,0,1,1,100.0
TA/TO,Online TA,0,0,17,177.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,178.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,178.56,0,1,1,100.0
TA/TO,Online TA,0,0,17,179.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,180.25,0,1,1,100.0
TA/TO,Online TA,0,0,17,187.0,0,1,2,50.0
TA/TO,Online TA,0,0,17,189.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,191.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,194.0,0,2,2,100.0
TA/TO,Online TA,0,0,17,210.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,221.0,0,2,2,100.0
TA/TO,Online TA,0,0,17,224.33,0,1,1,100.0
TA/TO,Online TA,0,0,17,240.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,265.0,0,1,1,100.0
TA/TO,Online TA,0,0,17,282.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,48.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,48.5,0,1,1,100.0
TA/TO,Online TA,0,0,18,58.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,60.06,0,1,1,100.0
TA/TO,Online TA,0,0,18,64.68,0,1,1,100.0
TA/TO,Online TA,0,0,18,67.25,0,1,1,100.0
TA/TO,Online TA,0,0,18,69.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,70.4,0,1,1,100.0
TA/TO,Online TA,0,0,18,71.21,0,1,1,100.0
TA/TO,Online TA,0,0,18,72.9,0,1,1,100.0
TA/TO,Online TA,0,0,18,73.95,0,1,1,100.0
TA/TO,Online TA,0,0,18,74.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,74.8,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,18,75.0,0,1,2,50.0
TA/TO,Online TA,0,0,18,75.54,0,1,1,100.0
TA/TO,Online TA,0,0,18,75.99,0,1,1,100.0
TA/TO,Online TA,0,0,18,76.29,0,1,1,100.0
TA/TO,Online TA,0,0,18,77.25,0,1,1,100.0
TA/TO,Online TA,0,0,18,77.88,0,1,1,100.0
TA/TO,Online TA,0,0,18,78.17,0,1,1,100.0
TA/TO,Online TA,0,0,18,79.0,0,1,2,50.0
TA/TO,Online TA,0,0,18,80.0,0,1,2,50.0
TA/TO,Online TA,0,0,18,82.88,0,2,2,100.0
TA/TO,Online TA,0,0,18,85.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,18,88.0,0,4,5,80.0
TA/TO,Online TA,0,0,18,89.0,0,1,5,20.0
TA/TO,Online TA,0,0,18,90.86,0,1,1,100.0
TA/TO,Online TA,0,0,18,91.8,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,18,93.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,18,94.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,95.0,0,1,1,100.0
TA/TO,Online TA,0,0,18,96.9,0,2,2,100.0
TA/TO,Online TA,0,0,18,97.0,0,3,3,100.0
